customer_id,full_name,date_of_birth,age,gender,email,phone_number,city,state,pincode,occupation,annual_income,account_type,account_number,account_open_date,account_balance,credit_score,credit_card_holder,bank_name,bank_type,bank_hq,bank_established,bank_tier,ifsc_code,swift_code,rbi_license,total_branches,branch_id,relationship_manager,kyc_status
CUST008468,Preeti Rao,16-02-1958,68,Female,preeti.rao11@gmail.com,-9440859354,Kanpur,Uttar Pradesh,355664,Freelancer,3473245.88,Current,ACC5037202592,28-05-2010,3625590.54,312,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0000831,HDFCINBB,SCB-002,7821,BR0001,RM081,Under Review
CUST008469,Sachin Chopra,27-10-1974,51,Male,sachin.chopra74@outlook.com,-7838464991,Indore,Madhya Pradesh,996183,Government Employee,428942.8,Salary,ACC6942029671,04-06-2023,84642.4,764,No,Central Bank of India,Public Sector,Mumbai,1911,Tier-2,CBIN0000376,CBININBB,SCB-016,4600,BR0045,RM071,Verified
CUST008470,Preeti Miller,21-08-1980,45,Female,preeti.miller48@outlook.com,-7200084102,Kanpur,Uttar Pradesh,417798,Sales Executive,7048766.69,Savings,ACC5808674016,15-11-2023,2048677.93,817,Yes,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0002569,ICICINBB,SCB-003,6523,BR0004,RM092,Verified
CUST008471,Sneha Sharma,04-05-1999,27,Male,sneha.sharma30@gmail.com,-9301549906,Kolkata,West Bengal,452832,Software Engineer,1028375,Salary,ACC8657537545,05-11-2019,686198.04,681,Yes,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0009953,KKBKINBB,SCB-008,1800,BR0005,RM086,Verified
CUST008472,Isabella Smith,14-11-1980,45,Female,isabella.smith99@yahoo.com,-8169820805,Nagpur,Maharashtra,807944,Retired,705920,Recurring Deposit,ACC8858111373,17-04-2014,382658.02,819,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0003027,SBININBB,SCB-001,22542,BR0002,RM007,Verified
CUST008473,Mohit Mishra,05-06-1952,73,Female,mohit.mishra98@hotmail.com,-8137710965,Kolkata,West Bengal,457802,Software Engineer,2142347,Fixed Deposit,ACC8839906123,19-06-2022,5279505.95,318,Yes,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0001983,PUNBINBB,SCB-004,10000,BR0040,RM096,Pending
CUST008474,Nikhil Singh,20-10-1972,53,Male,nikhil.singh8@outlook.com,-8963685997,Jaipur,Rajasthan,302001,Retired,1179421,Fixed Deposit,ACC2081015435,25-01-2011,2298274.05,863,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0001639,HDFCINBB,SCB-002,7821,BR0044,RM007,Verified
CUST008475,Pooja Iyer,27-01-1963,63,Female,pooja.iyer71@yahoo.com,-8381210804,Chennai,Tamil Nadu,361377,Manager,4211418.83,Current,ACC5447711149,02-08-2018,4143544.34,355,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0004232,SBININBB,SCB-001,22542,BR0032,RM079,Verified
CUST008476,Noah Joshi,26-11-1958,67,Female,noah.joshi82@hotmail.com,-9508939336,Pune,Maharashtra,824347,Consultant,3837935.57,Fixed Deposit,ACC5132977413,30-05-2021,699052.45,808,No,Yes Bank,Private Sector,Mumbai,2004,Tier-2,YESB0002428,YESBINBB,SCB-012,1198,BR0034,RM029,Verified
CUST008477,Aarav Gupta,24-10-1989,36,Female,aarav.gupta17@outlook.com,-9242654118,Visakhapatnam,Andhra Pradesh,523874,Teacher,1133712,Salary,ACC1856581733,26-09-2014,2401365.16,577,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0005901,SBININBB,SCB-001,22542,BR0016,RM006,Verified
CUST008478,Swati Malhotra,05-10-1990,35,Male,swati.malhotra81@outlook.com,-9326618191,Patna,Bihar,824630,Teacher,883582,Fixed Deposit,ACC6022453053,21-08-2016,495325.09,785,No,Canara Bank,Public Sector,Bangalore,1906,Tier-1,CNRB0001520,CNRBINBB,SCB-007,10456,BR0049,RM060,Verified
CUST008479,Aditya Mishra,08-01-1987,39,Male,aditya.mishra88@rediffmail.com,-7100048537,Ghaziabad,Uttar Pradesh,179191,Sales Executive,5239673.71,Salary,ACC5225569496,16-09-2010,4899362.62,432,Yes,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0002580,PUNBINBB,SCB-004,10000,BR0035,RM066,Verified
CUST008480,Akash Jones,30-09-1977,48,Female,akash.jones81@yahoo.com,-8718701089,Visakhapatnam,Andhra Pradesh,321883,Lawyer,3507530.82,Fixed Deposit,ACC4603636634,07-04-2022,1685830.61,348,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0000353,HDFCINBB,SCB-002,7821,BR0029,RM032,Verified
CUST008481,Priya Wilson,19-03-1999,27,Male,priya.wilson88@outlook.com,-8674068191,Kolkata,West Bengal,223520,Freelancer,5348840.61,Salary,ACC7049969429,02-01-2022,2305325.27,682,Yes,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0009075,PUNBINBB,SCB-004,10000,BR0023,RM075,Verified
CUST008482,Noah Shah,14-05-1989,37,Male,noah.shah17@rediffmail.com,-9787126505,Vadodara,Gujarat,390001,Government Employee,5376083.85,Current,ACC1316111667,30-08-2022,4295385.56,388,Yes,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0009714,AXISINBB,SCB-005,5000,BR0034,RM087,Verified
CUST008483,James Smith,06-03-1950,76,Female,james.smith47@hotmail.com,-8380357066,Surat,Gujarat,395003,Retired,339250,Fixed Deposit,ACC8721899617,06-05-2014,217722.27,381,No,Yes Bank,Private Sector,Mumbai,2004,Tier-2,YESB0005925,YESBINBB,SCB-012,1198,BR0048,RM004,Verified
CUST008484,Meera Verma,17-05-1962,64,Male,meera.verma60@outlook.com,-7919829036,Mumbai,Maharashtra,548144,Doctor,5226471,Savings,ACC2309603909,08-04-2012,946740.45,751,Yes,IDFC FIRST Bank,Private Sector,Mumbai,2015,Tier-2,IDFB0006566,IDFBINBB,SCB-017,897,BR0009,RM099,Verified
CUST008485,Divya Rao,18-04-1953,73,Male,divya.rao82@rediffmail.com,-8327297296,Lucknow,Uttar Pradesh,760015,Manager,8899215.68,Current,ACC4131115453,11-04-2012,453946.67,855,Yes,Canara Bank,Public Sector,Bangalore,1906,Tier-1,CNRB0000085,CNRBINBB,SCB-007,10456,BR0003,RM090,Pending
CUST008486,Vihaan Patel,12-03-1959,67,Female,vihaan.patel45@outlook.com,-9257912137,Bhopal,Madhya Pradesh,413157,Software Engineer,594861,Salary,ACC3859040974,12-08-2021,5771630.96,706,Yes,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0001933,AXISINBB,SCB-005,5000,BR0035,RM024,Verified
CUST008487,Neha Brown,06-09-1959,66,Female,neha.brown71@hotmail.com,-9149262973,Visakhapatnam,Andhra Pradesh,967603,Doctor,2882321,Recurring Deposit,ACC1704291280,15-06-2021,2423993.36,518,No,Bank of India,Public Sector,Mumbai,1906,Tier-1,BKID0005776,BKIDINBB,SCB-011,5100,BR0043,RM024,Verified
CUST008488,Nikhil Kumar,27-09-1984,41,Male,nikhil.kumar16@gmail.com,-7604737735,Bhopal,Madhya Pradesh,892671,Sales Executive,129809.21,Salary,ACC8478594800,03-06-2014,65130.52,814,Yes,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0009099,ICICINBB,SCB-003,6523,BR0045,RM053,Verified
CUST008489,Preeti Verma,24-01-1962,64,Female,preeti.verma98@outlook.com,-7463307993,Chennai,Tamil Nadu,802376,Teacher,434652,Savings,ACC4636777215,03-06-2019,2422127.09,602,No,Indian Bank,Public Sector,Chennai,1907,Tier-2,IDIB0006512,IDIBBINN,SCB-015,6000,BR0039,RM002,Verified
CUST008490,Liam Singh,18-12-1974,51,Male,liam.singh37@outlook.com,-9450920736,Nagpur,Maharashtra,258302,Sales Executive,3211834.12,Savings,ACC6647644650,19-04-2022,1488731.7,443,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0008228,HDFCINBB,SCB-002,7821,BR0015,RM079,Verified
CUST008491,Rajesh Nair,18-02-1990,36,Female,rajesh.nair98@gmail.com,-8763392919,Vadodara,Gujarat,390001,Sales Executive,7890377.64,Fixed Deposit,ACC5787628969,09-11-2017,8770024.53,620,No,IndusInd Bank,Private Sector,Pune,1994,Tier-2,INDB0005037,INDBINBB,SCB-009,2606,BR0008,RM062,Verified
CUST008492,Swati Pandey,26-08-1973,52,Male,swati.pandey78@hotmail.com,-8775095643,Mumbai,Maharashtra,295304,Consultant,9364481.1,Salary,ACC1899132199,28-04-2018,10088531.93,621,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0000902,ICICINBB,SCB-003,6523,BR0026,RM015,Verified
CUST008493,Vihaan Mishra,05-04-1971,55,Female,vihaan.mishra36@yahoo.com,-9952792238,Ludhiana,Punjab,737576,Accountant,1197824.72,Salary,ACC3870768770,16-11-2011,467770.68,416,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0004824,HDFCINBB,SCB-002,7821,BR0033,RM035,Verified
CUST008494,Kiran Garcia,07-02-1964,62,Male,kiran.garcia32@outlook.com,-8605835962,Lucknow,Uttar Pradesh,303286,Teacher,693925,Current,ACC4741903584,14-03-2016,8321565.28,873,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0003524,SBININBB,SCB-001,22542,BR0040,RM088,Verified
CUST008495,Riya Williams,28-08-1954,71,Male,riya.williams77@gmail.com,-8935595025,Visakhapatnam,Andhra Pradesh,294744,Teacher,482841,Savings,ACC3519532793,06-02-2016,6498817.5,365,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0005627,HDFCINBB,SCB-002,7821,BR0024,RM053,Verified
CUST008496,Deepika Mishra,01-08-1958,67,Male,deepika.mishra30@outlook.com,-9964294541,Pune,Maharashtra,356453,Retired,1147029,Recurring Deposit,ACC3197950032,26-09-2015,469156.16,400,No,Canara Bank,Public Sector,Bangalore,1906,Tier-1,CNRB0002198,CNRBINBB,SCB-007,10456,BR0015,RM080,Verified
CUST008497,Sneha Iyer,20-06-1982,43,Male,sneha.iyer98@outlook.com,-7852855022,Ludhiana,Punjab,175600,Software Engineer,1845269,Current,ACC5110349178,26-01-2014,2473576.91,365,Yes,Central Bank of India,Public Sector,Mumbai,1911,Tier-2,CBIN0008986,CBININBB,SCB-016,4600,BR0011,RM080,Pending
CUST008498,John Mehta,25-08-1991,34,Female,john.mehta81@outlook.com,-8903332755,Surat,Gujarat,395003,Doctor,1479739,Fixed Deposit,ACC7885815737,11-01-2023,4388940.76,577,Yes,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0005220,AXISINBB,SCB-005,5000,BR0045,RM012,Verified
CUST008499,Akash Garcia,27-03-1973,53,Male,akash.garcia62@yahoo.com,-9977884562,Delhi,Delhi,288785,Manager,9146745.09,Fixed Deposit,ACC3967598069,25-10-2011,3166178.7,343,Yes,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0006948,PUNBINBB,SCB-004,10000,BR0010,RM008,Verified
CUST008500,Neha Davis,01-09-1969,56,Male,neha.davis67@yahoo.com,-7052092140,Ludhiana,Punjab,191074,Freelancer,1148277.53,Current,ACC9244213366,29-01-2017,110081.18,505,Yes,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0001179,BARBINBB,SCB-006,9500,BR0005,RM095,Verified
CUST008501,Vihaan Miller,17-11-1991,34,Male,vihaan.miller5@hotmail.com,-8912869637,Delhi,Delhi,104146,Retired,937249,Recurring Deposit,ACC4741595977,10-01-2023,6187164.9,579,Yes,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0000732,KKBKINBB,SCB-008,1800,BR0014,RM063,Verified
CUST008502,Nikhil Kapoor,09-02-1953,73,Male,nikhil.kapoor83@yahoo.com,-7763664080,Ludhiana,Punjab,533801,Sales Executive,7748673.7,Current,ACC6196416150,13-01-2011,8390880.59,464,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0000169,SBININBB,SCB-001,22542,BR0002,RM086,Verified
CUST008503,Vivaan Verma,02-01-1991,35,Male,vivaan.verma7@rediffmail.com,-9051262371,Jaipur,Rajasthan,302001,Sales Executive,4830587.63,Fixed Deposit,ACC8363489112,22-07-2022,1030630.23,663,Yes,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0003215,BARBINBB,SCB-006,9500,BR0004,RM062,Verified
CUST008504,Swati Sharma,24-09-1976,49,Female,swati.sharma16@outlook.com,-8730743893,Nagpur,Maharashtra,568540,Lawyer,8189162.33,Fixed Deposit,ACC3999360298,12-01-2016,8493474.78,733,Yes,Union Bank of India,Public Sector,Mumbai,1919,Tier-1,UBIN0005085,UBININBB,SCB-010,8700,BR0035,RM053,Verified
CUST008505,Ananya Joshi,16-05-1998,28,Female,ananya.joshi40@rediffmail.com,-9734453025,Patna,Bihar,647218,Doctor,3995111,Salary,ACC4873399605,25-07-2023,4033147.9,321,No,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0006984,AXISINBB,SCB-005,5000,BR0009,RM042,Verified
CUST008506,Mohit Singh,19-10-1972,53,Female,mohit.singh19@hotmail.com,-7375113853,Lucknow,Uttar Pradesh,956265,Accountant,3764339.1,Current,ACC8192991158,28-11-2016,2288651.56,363,No,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0004592,PUNBINBB,SCB-004,10000,BR0005,RM061,Verified
CUST008507,Amit Brown,22-11-1963,62,Male,amit.brown64@rediffmail.com,-7546970968,Bhopal,Madhya Pradesh,165739,Manager,7351884.07,Recurring Deposit,ACC7770367985,17-06-2022,5499061.36,447,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0002048,SBININBB,SCB-001,22542,BR0046,RM089,Verified
CUST008508,Mohit Mishra,03-08-1986,39,Female,mohit.mishra79@outlook.com,-7249380598,Ludhiana,Punjab,632423,Retired,447667,Savings,ACC9746698122,15-12-2015,8332992.07,720,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0003866,HDFCINBB,SCB-002,7821,BR0014,RM025,Verified
CUST008509,Rahul Brown,27-03-1988,38,Female,rahul.brown61@yahoo.com,-7248927553,Bhopal,Madhya Pradesh,301779,Sales Executive,4890429.08,Recurring Deposit,ACC7611728078,07-01-2014,3373583.76,358,Yes,Canara Bank,Public Sector,Bangalore,1906,Tier-1,CNRB0002445,CNRBINBB,SCB-007,10456,BR0047,RM060,Verified
CUST008510,Isabella Verma,24-06-1986,39,Male,isabella.verma41@yahoo.com,-8426714079,Ghaziabad,Uttar Pradesh,991777,Doctor,2396874,Salary,ACC6599321661,17-12-2020,2061849.19,311,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0000369,HDFCINBB,SCB-002,7821,BR0027,RM092,Verified
CUST008511,Ava Moore,01-05-1951,75,Female,ava.moore36@rediffmail.com,-7526162617,Ghaziabad,Uttar Pradesh,299840,Manager,6634036.41,Savings,ACC7141065588,10-07-2020,5412907.74,363,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0001941,ICICINBB,SCB-003,6523,BR0015,RM007,Verified
CUST008512,Emma Bhat,21-04-1971,55,Male,emma.bhat76@rediffmail.com,-9781917405,Lucknow,Uttar Pradesh,342253,Accountant,668116.77,Recurring Deposit,ACC1948794425,26-09-2017,618123.32,721,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0002201,HDFCINBB,SCB-002,7821,BR0012,RM017,Verified
CUST008513,Sai Joshi,23-08-1973,52,Female,sai.joshi31@hotmail.com,-9965586553,Indore,Madhya Pradesh,648520,Businessman,703649,Fixed Deposit,ACC1429362979,16-12-2016,5700234.13,319,Yes,Canara Bank,Public Sector,Bangalore,1906,Tier-1,CNRB0004547,CNRBINBB,SCB-007,10456,BR0019,RM070,Verified
CUST008514,Swati Wilson,04-09-1961,64,Female,swati.wilson5@yahoo.com,-9264951538,Ludhiana,Punjab,914370,Manager,1527880.36,Recurring Deposit,ACC6479037637,02-07-2014,1415571.6,885,Yes,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0008983,KKBKINBB,SCB-008,1800,BR0044,RM071,Verified
CUST008515,Sai Kumar,01-10-1997,28,Female,sai.kumar65@rediffmail.com,-7847120981,Indore,Madhya Pradesh,843625,Retired,726346,Savings,ACC1972498880,19-04-2012,4225610.08,720,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0009701,HDFCINBB,SCB-002,7821,BR0045,RM049,Verified
CUST008516,Meera Mishra,08-11-1988,37,Female,meera.mishra33@rediffmail.com,-8417603750,Ghaziabad,Uttar Pradesh,829219,Sales Executive,3727040.98,Fixed Deposit,ACC6786408648,06-08-2013,225325.78,654,Yes,Yes Bank,Private Sector,Mumbai,2004,Tier-2,YESB0007996,YESBINBB,SCB-012,1198,BR0034,RM051,Verified
CUST008517,Deepika Pandey,09-11-1977,48,Male,deepika.pandey42@gmail.com,-7684863043,Chennai,Tamil Nadu,977853,Consultant,800252.41,Salary,ACC2444902040,29-12-2010,758884.35,854,Yes,Central Bank of India,Public Sector,Mumbai,1911,Tier-2,CBIN0009880,CBININBB,SCB-016,4600,BR0003,RM072,Verified
CUST008518,Sophia Gupta,11-10-1970,55,Male,sophia.gupta2@outlook.com,-7363185361,Kolkata,West Bengal,871142,Consultant,239985.73,Recurring Deposit,ACC3923533050,19-04-2012,152984.43,794,Yes,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0003970,ICICINBB,SCB-003,6523,BR0015,RM015,Verified
CUST008519,Meera Chopra,05-03-1995,31,Male,meera.chopra83@gmail.com,-9937258366,Jaipur,Rajasthan,302001,Accountant,2640842.69,Salary,ACC8144624083,29-09-2013,910507.54,324,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0002201,HDFCINBB,SCB-002,7821,BR0030,RM013,Verified
CUST008520,Ramesh Mishra,14-08-1963,62,Female,ramesh.mishra7@hotmail.com,-7089018931,Jaipur,Rajasthan,302001,Sales Executive,1003112.54,Recurring Deposit,ACC3064277665,21-11-2018,1156531.67,706,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0002103,HDFCINBB,SCB-002,7821,BR0027,RM082,Verified
CUST008521,Ramesh Smith,14-06-1957,68,Female,ramesh.smith5@yahoo.com,-8607660050,Vadodara,Gujarat,390001,Manager,7476533.93,Fixed Deposit,ACC5366458556,31-03-2015,4159540.1,780,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0003183,HDFCINBB,SCB-002,7821,BR0003,RM085,Verified
CUST008522,Rohan Shah,14-05-1994,32,Male,rohan.shah78@rediffmail.com,-9940052324,Bhopal,Madhya Pradesh,337728,Retired,806085,Fixed Deposit,ACC5246835128,06-11-2019,8921659.95,486,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0002432,SBININBB,SCB-001,22542,BR0039,RM057,Pending
CUST008523,Sneha Iyer,09-09-1967,58,Female,sneha.iyer39@gmail.com,-8941784035,Bhopal,Madhya Pradesh,937336,Retired,977145,Fixed Deposit,ACC4257919048,19-06-2017,568050.58,400,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0007132,SBININBB,SCB-001,22542,BR0033,RM035,Verified
CUST008524,Preeti Moore,22-05-1983,43,Female,preeti.moore63@outlook.com,-9591547932,Delhi,Delhi,107411,Doctor,2278817,Current,ACC8044044182,18-02-2021,5923428.43,512,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0005085,SBININBB,SCB-001,22542,BR0050,RM076,Verified
CUST008525,Akash Saxena,12-03-1965,61,Male,akash.saxena13@rediffmail.com,-7654679420,Chennai,Tamil Nadu,181187,Lawyer,9345007.47,Salary,ACC7649871135,23-11-2014,7426911.9,550,No,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0006150,PUNBINBB,SCB-004,10000,BR0003,RM094,Verified
CUST008526,Olivia Smith,08-01-1992,34,Male,olivia.smith39@gmail.com,-8606637662,Ahmedabad,Gujarat,380001,Government Employee,9456712.52,Savings,ACC9011352719,21-11-2010,7856948.37,550,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0008531,ICICINBB,SCB-003,6523,BR0012,RM074,Verified
CUST008527,Liam Saxena,07-01-2000,26,Male,liam.saxena6@rediffmail.com,-8800187277,Ghaziabad,Uttar Pradesh,556805,Teacher,677353,Savings,ACC2649751339,16-02-2019,2269386.64,427,Yes,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0005855,ICICINBB,SCB-003,6523,BR0047,RM077,Verified
CUST008528,Isabella Garcia,31-07-1977,48,Female,isabella.garcia50@gmail.com,-9131733228,Surat,Gujarat,395003,Businessman,9338870,Fixed Deposit,ACC9890868258,28-09-2019,396330.73,590,Yes,Yes Bank,Private Sector,Mumbai,2004,Tier-2,YESB0009843,YESBINBB,SCB-012,1198,BR0048,RM014,Pending
CUST008529,Ava Malhotra,15-05-1972,54,Female,ava.malhotra59@yahoo.com,-9496624231,Ludhiana,Punjab,920365,Manager,4358637.09,Savings,ACC5082637812,12-07-2019,377310.25,602,Yes,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0009704,PUNBINBB,SCB-004,10000,BR0012,RM067,Verified
CUST008530,Sai Jones,08-12-1996,29,Female,sai.jones45@rediffmail.com,-7366035121,Pune,Maharashtra,895158,Government Employee,427118.24,Current,ACC5194066285,16-03-2010,271051.81,540,No,Bank of India,Public Sector,Mumbai,1906,Tier-1,BKID0009573,BKIDINBB,SCB-011,5100,BR0015,RM071,Verified
CUST008531,Rohan Mehta,03-04-1998,28,Female,rohan.mehta80@hotmail.com,-8114950141,Ghaziabad,Uttar Pradesh,708503,Doctor,4909008,Current,ACC3293258223,06-01-2016,1383206.04,880,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0005451,SBININBB,SCB-001,22542,BR0029,RM011,Verified
CUST008532,Deepika Miller,10-08-1980,45,Male,deepika.miller37@gmail.com,-7093440910,Ludhiana,Punjab,769280,Consultant,3869067.63,Recurring Deposit,ACC2816869122,30-03-2022,808448.31,423,No,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0007272,BARBINBB,SCB-006,9500,BR0033,RM068,Verified
CUST008533,Amit Gupta,06-09-1967,58,Male,amit.gupta69@hotmail.com,-9898670247,Surat,Gujarat,395003,Doctor,2371028,Fixed Deposit,ACC5904092392,14-06-2023,673472.28,875,No,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0009883,PUNBINBB,SCB-004,10000,BR0016,RM006,Verified
CUST008534,Deepika Bhat,01-04-1979,47,Female,deepika.bhat39@rediffmail.com,-9610683027,Vadodara,Gujarat,390001,Sales Executive,3106198.56,Fixed Deposit,ACC1142606189,07-02-2022,2005299.9,714,Yes,Yes Bank,Private Sector,Mumbai,2004,Tier-2,YESB0003032,YESBINBB,SCB-012,1198,BR0026,RM071,Verified
CUST008535,John Saxena,24-07-1991,34,Female,john.saxena81@outlook.com,-7773412165,Nagpur,Maharashtra,694538,Consultant,8096054.55,Fixed Deposit,ACC3849502659,09-04-2016,5467820.75,648,Yes,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0008417,ICICINBB,SCB-003,6523,BR0022,RM021,Verified
CUST008536,Mohit Miller,21-02-1969,57,Male,mohit.miller40@yahoo.com,-7233713184,Pune,Maharashtra,394420,Software Engineer,2427354,Salary,ACC8590773877,01-11-2020,2087813.36,478,No,IndusInd Bank,Private Sector,Pune,1994,Tier-2,INDB0006343,INDBINBB,SCB-009,2606,BR0005,RM031,Verified
CUST008537,Divya Kapoor,23-12-1995,30,Male,divya.kapoor93@yahoo.com,-8316041874,Bhopal,Madhya Pradesh,249592,Consultant,4526435.23,Current,ACC5848968879,02-12-2013,4143047.51,563,No,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0003080,PUNBINBB,SCB-004,10000,BR0002,RM076,Verified
CUST008538,Divya Mehta,18-06-1978,47,Female,divya.mehta15@rediffmail.com,-9990666528,Indore,Madhya Pradesh,985851,Sales Executive,729972.03,Recurring Deposit,ACC2123051196,24-12-2010,328075.19,537,No,Federal Bank,Private Sector,Aluva,1931,Tier-2,FDRL0004753,FDRLINBB,SCB-014,1400,BR0044,RM098,Verified
CUST008539,Ava Moore,02-05-1967,59,Male,ava.moore42@rediffmail.com,-7625958600,Vadodara,Gujarat,390001,Doctor,3862968,Fixed Deposit,ACC4287993826,06-06-2022,1038955.41,332,Yes,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0004634,PUNBINBB,SCB-004,10000,BR0024,RM059,Verified
CUST008540,Nikhil Rao,20-12-1952,73,Female,nikhil.rao61@hotmail.com,-8475555669,Ahmedabad,Gujarat,380001,Accountant,6221445.66,Current,ACC4664480819,24-06-2020,3463287.62,868,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0008994,SBININBB,SCB-001,22542,BR0040,RM018,Pending
CUST008541,Preeti Williams,13-02-1994,32,Male,preeti.williams42@outlook.com,-7435181259,Hyderabad,Telangana,356481,Retired,242416,Recurring Deposit,ACC9434037644,11-10-2023,3828104.66,708,No,Yes Bank,Private Sector,Mumbai,2004,Tier-2,YESB0006571,YESBINBB,SCB-012,1198,BR0050,RM061,Verified
CUST008542,Divya Moore,06-09-1965,60,Male,divya.moore76@yahoo.com,-9303607098,Mumbai,Maharashtra,647867,Software Engineer,1133052,Fixed Deposit,ACC4499293917,18-10-2015,4864906.69,635,Yes,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0005246,PUNBINBB,SCB-004,10000,BR0024,RM096,Pending
CUST008543,Neha Shah,02-04-1979,47,Female,neha.shah87@outlook.com,-9576438950,Indore,Madhya Pradesh,201210,Government Employee,8723529.47,Salary,ACC2842373087,19-08-2020,8139812.85,617,Yes,Union Bank of India,Public Sector,Mumbai,1919,Tier-1,UBIN0005690,UBININBB,SCB-010,8700,BR0017,RM032,Verified
CUST008544,Priya Kumar,15-11-1992,33,Female,priya.kumar88@outlook.com,-8474074047,Visakhapatnam,Andhra Pradesh,871564,Government Employee,5254147.38,Salary,ACC8733536874,29-03-2016,2295258.85,694,Yes,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0001575,BARBINBB,SCB-006,9500,BR0014,RM040,Verified
CUST008545,Divya Patel,15-06-1972,53,Male,divya.patel30@rediffmail.com,-8916036729,Patna,Bihar,565915,Government Employee,6127188.54,Fixed Deposit,ACC3905165406,14-06-2017,5656634.34,799,Yes,Yes Bank,Private Sector,Mumbai,2004,Tier-2,YESB0003766,YESBINBB,SCB-012,1198,BR0048,RM089,Verified
CUST008546,Sophia Iyer,04-12-1978,47,Female,sophia.iyer80@yahoo.com,-8824418137,Ludhiana,Punjab,127709,Doctor,3976999,Current,ACC1998382715,24-01-2014,2283522.37,305,Yes,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0007606,PUNBINBB,SCB-004,10000,BR0008,RM030,Verified
CUST008547,Ramesh Sharma,15-09-1956,69,Male,ramesh.sharma10@rediffmail.com,-8305812044,Bangalore,Karnataka,508002,Doctor,5559022,Salary,ACC8150315282,11-04-2018,490250.85,363,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0001983,HDFCINBB,SCB-002,7821,BR0041,RM013,Verified
